orig_filename,new_filename
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\20240604_9_PEGMEA_1_PEGDA_10_Aerosil380_0to20_NaTFSI_100ppm_Inhibitor/06062024_A2_RUN1/2024_6_6_11_27_31_A1_RUN1.mps,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\06062024_9_PEGMEA_1_PEGDA_10_Aerosil380_0,00_NaTFSI_A2_RUN_1.mps"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\20240604_9_PEGMEA_1_PEGDA_10_Aerosil380_0to20_NaTFSI_100ppm_Inhibitor/06062024_A2_RUN1/2024_6_6_11_27_31_A1_RUN1_C01.mgr,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\06062024_9_PEGMEA_1_PEGDA_10_Aerosil380_0,00_NaTFSI_A2_RUN_1_C01.mgr"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\20240604_9_PEGMEA_1_PEGDA_10_Aerosil380_0to20_NaTFSI_100ppm_Inhibitor/06062024_A2_RUN1/2024_6_6_11_27_31_A1_RUN1_C01.mpr,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\06062024_9_PEGMEA_1_PEGDA_10_Aerosil380_0,00_NaTFSI_A2_RUN_1_C01.mpr"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\20240604_9_PEGMEA_1_PEGDA_10_Aerosil380_0to20_NaTFSI_100ppm_Inhibitor/06062024_A2_RUN1/2024_6_6_11_27_31_A1_RUN1_DUSB0_C01.sta,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\06062024_9_PEGMEA_1_PEGDA_10_Aerosil380_0,00_NaTFSI_A2_RUN_1_DUSB0_C01.sta"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\20240604_9_PEGMEA_1_PEGDA_10_Aerosil380_0to20_NaTFSI_100ppm_Inhibitor/06062024_A2_RUN2/2024_6_6_11_30_24_A1_RUN2.mps,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\06062024_9_PEGMEA_1_PEGDA_10_Aerosil380_0,00_NaTFSI_A2_RUN_2.mps"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\20240604_9_PEGMEA_1_PEGDA_10_Aerosil380_0to20_NaTFSI_100ppm_Inhibitor/06062024_A2_RUN2/2024_6_6_11_30_24_A1_RUN2_C01.mgr,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\06062024_9_PEGMEA_1_PEGDA_10_Aerosil380_0,00_NaTFSI_A2_RUN_2_C01.mgr"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\20240604_9_PEGMEA_1_PEGDA_10_Aerosil380_0to20_NaTFSI_100ppm_Inhibitor/06062024_A2_RUN2/2024_6_6_11_30_24_A1_RUN2_C01.mpr,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\06062024_9_PEGMEA_1_PEGDA_10_Aerosil380_0,00_NaTFSI_A2_RUN_2_C01.mpr"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\20240604_9_PEGMEA_1_PEGDA_10_Aerosil380_0to20_NaTFSI_100ppm_Inhibitor/06062024_A2_RUN2/2024_6_6_11_30_24_A1_RUN2_DUSB0_C01.sta,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\06062024_9_PEGMEA_1_PEGDA_10_Aerosil380_0,00_NaTFSI_A2_RUN_2_DUSB0_C01.sta"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\20240604_9_PEGMEA_1_PEGDA_10_Aerosil380_0to20_NaTFSI_100ppm_Inhibitor/06062024_A2_RUN3/2024_6_6_11_36_14_A1_RUN1.mps,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\06062024_9_PEGMEA_1_PEGDA_10_Aerosil380_0,00_NaTFSI_A2_RUN_1.mps"
C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\20240604_9_PEGMEA_1_PEGDA_10_Aerosil380_0to20_NaTFSI_100ppm_Inhibitor/06062024_A2_RUN3/2024_6_6_11_36_14_A1_RUN1_C01.mgr,"C:\Users\jimenez45\OneDrive - LLNL\General - High-Throughput Polymer Electrolytes DIW\Database of polymer electrolytes\mpr_new_names\06062024_9_PEGMEA_1_PEGDA_10_Aerosil380_0,00_NaTFSI_A2_RUN_1_C01.mgr"
